Voltage_measured,Current_measured,Temperature_measured,Voltage_charge,Time,Cycle_Number,Normalized_Voltage
3.791214731,-2.013298257,28.69289373,2.823,478.657,54,0.7
3.788220476,-2.010605381,28.75170812,2.819,487.985,54,0.7
3.785263854,-2.012015052,28.8018657,2.816,497.422,54,0.69
3.782006786,-2.011587434,28.89239989,2.813,506.782,54,0.69
3.778909313,-2.012883369,28.95496637,2.811,516.141,54,0.69
3.775775702,-2.010889599,29.05021294,2.807,525.5,54,0.69
3.772578299,-2.013026387,29.10167739,2.804,534.907,54,0.69
3.769602174,-2.013413534,29.17047791,2.801,544.25,54,0.68
3.766309536,-2.01232506,29.23008774,2.799,553.563,54,0.68
3.763319276,-2.012285825,29.29222031,2.795,562.907,54,0.68
3.759975614,-2.012327932,29.38080153,2.792,572.219,54,0.68
3.756616241,-2.013313847,29.44506203,2.789,581.579,54,0.68
3.753443307,-2.011901299,29.49086591,2.786,590.954,54,0.67
3.750542146,-2.013238274,29.55348095,2.783,600.313,54,0.67
3.747500097,-2.012530884,29.62100215,2.779,609.672,54,0.67
3.744735037,-2.011155482,29.67689752,2.777,619.016,54,0.67
3.7416601,-2.013608995,29.66925033,2.774,628.36,54,0.67
3.739062521,-2.01422181,29.68234685,2.771,637.797,54,0.66
3.73609057,-2.012370127,29.73140319,2.768,647.125,54,0.66
3.733493415,-2.011206747,29.77616263,2.765,656.532,54,0.66
3.73068903,-2.012993579,29.79733073,2.763,665.891,54,0.66
3.728237455,-2.01136226,29.77920315,2.76,675.235,54,0.66
3.725696261,-2.012952542,29.78990275,2.757,684.61,54,0.66
3.723209082,-2.010492856,29.83498842,2.756,693.969,54,0.65
3.720875212,-2.011870232,29.83110246,2.753,703.36,54,0.65
3.718310504,-2.011760595,29.81019699,2.751,712.735,54,0.65
3.7161408,-2.011544661,29.83248415,2.748,722.094,54,0.65
3.713730812,-2.012560458,29.80560762,2.747,731.469,54,0.65
3.711315459,-2.012009815,29.81936762,2.744,740.813,54,0.64
3.709155117,-2.013688263,29.81240831,2.742,750.157,54,0.64
3.706814703,-2.011794179,29.8177636,2.74,759.547,54,0.64
3.704434238,-2.01246715,29.82729964,2.738,768.907,54,0.64
3.702221098,-2.01314404,29.82735551,2.737,778.313,54,0.64
3.699950566,-2.012746683,29.81603748,2.734,787.688,54,0.64
3.697657039,-2.011402453,29.81290993,2.731,797,54,0.63
3.695182046,-2.010484054,29.83464235,2.729,806.375,54,0.63
3.693106726,-2.010553934,29.8497371,2.727,815.782,54,0.63
3.690752189,-2.013102905,29.83167409,2.725,825.157,54,0.63
3.688205367,-2.013254715,29.82645772,2.723,834.532,54,0.63
3.686093272,-2.01190757,29.87706027,2.72,843.922,54,0.63
3.683823182,-2.011684746,29.90047511,2.718,853.282,54,0.62
3.681548723,-2.012643331,29.92528571,2.716,862.61,54,0.62
3.679318012,-2.01361376,29.87965598,2.714,871.985,54,0.62
3.67700273,-2.013229132,29.86206871,2.712,881.329,54,0.62
3.674808576,-2.01260585,29.84827175,2.709,890.688,54,0.62
3.672805852,-2.011814144,29.88131879,2.708,900.094,54,0.62
3.670652593,-2.012043458,29.90561945,2.706,909.454,54,0.62
3.66814876,-2.01196783,29.90419309,2.704,918.813,54,0.61
3.666083002,-2.012334908,29.92899834,2.702,928.188,54,0.61
3.663835105,-2.012703401,29.91955136,2.7,937.516,54,0.61
3.661576134,-2.010826979,29.95652409,2.697,946.907,54,0.61
3.659464103,-2.011838307,29.987551,2.695,956.266,54,0.61
3.657399178,-2.011943905,30.01305218,2.694,965.672,54,0.61
3.655174099,-2.010778221,30.05196438,2.692,975.047,54,0.6
3.653004129,-2.011423813,30.03312983,2.689,984.407,54,0.6
3.651110758,-2.01104395,30.06221245,2.688,993.735,54,0.6
3.648918551,-2.013009854,30.0879515,2.685,1003.141,54,0.6
3.646983559,-2.011213067,30.09640285,2.682,1012.547,54,0.6
3.644635224,-2.012671674,30.11732661,2.681,1021.938,54,0.6
3.642522863,-2.011373819,30.15872326,2.678,1031.297,54,0.6
3.640455451,-2.012512142,30.21484982,2.676,1040.61,54,0.6
3.638496258,-2.011157118,30.22325795,2.675,1049.954,54,0.59
3.636402762,-2.014491488,30.23774818,2.673,1059.329,54,0.59
3.634474128,-2.011101728,30.27714563,2.671,1068.688,54,0.59
3.6324326,-2.014831587,30.29857066,2.669,1078.032,54,0.59
3.630336474,-2.012090201,30.3530551,2.667,1087.438,54,0.59
3.628371749,-2.009188084,30.43961633,2.665,1096.829,54,0.59
3.6263417,-2.013840522,30.47182921,2.664,1106.188,54,0.59
3.62424072,-2.012345154,30.46235461,2.662,1115.516,54,0.58
3.622465478,-2.012736488,30.46642863,2.66,1124.922,54,0.58
3.620435643,-2.010947739,30.559833,2.658,1134.313,54,0.58
3.618455656,-2.011344298,30.58239043,2.656,1143.657,54,0.58
3.616714071,-2.012300899,30.59196122,2.654,1153.063,54,0.58
3.614775274,-2.011559371,30.64559367,2.652,1162.407,54,0.58
3.612760658,-2.013120332,30.65220896,2.65,1171.782,54,0.58
3.611051527,-2.0149509,30.672046,2.648,1181.141,54,0.58
3.609034796,-2.010780329,30.69546515,2.646,1190.516,54,0.58
3.607277964,-2.01053431,30.73498285,2.644,1199.907,54,0.57
3.605326027,-2.012578536,30.8102509,2.642,1209.266,54,0.57
3.603588495,-2.010864414,30.84877907,2.641,1218.625,54,0.57
3.601746914,-2.012382455,30.88789363,2.639,1228,54,0.57
3.599951475,-2.013755155,30.92923005,2.637,1237.36,54,0.57
3.598155051,-2.011670961,30.90772917,2.636,1246.735,54,0.57
3.596297397,-2.0125108,30.93692473,2.634,1256.094,54,0.57
3.594412032,-2.014950878,30.94641801,2.632,1265.454,54,0.57
3.592708633,-2.013293188,30.98810883,2.63,1274.813,54,0.56
3.590694277,-2.010714701,31.0617745,2.628,1284.188,54,0.56
3.589176697,-2.013990506,31.04090731,2.627,1293.579,54,0.56
3.587531962,-2.012363393,31.09327299,2.625,1302.907,54,0.56
3.58564452,-2.01252586,31.11481852,2.624,1312.282,54,0.56
3.58404903,-2.011533591,31.14297687,2.622,1321.672,54,0.56
3.582341806,-2.012674339,31.22337842,2.62,1331.032,54,0.56
3.580594537,-2.012612713,31.27388275,2.618,1340.391,54,0.56
3.578919663,-2.01042337,31.26687457,2.616,1349.766,54,0.56
3.577602556,-2.013843848,31.31491807,2.614,1359.172,54,0.56
3.575798507,-2.011456612,31.36440076,2.613,1368.547,54,0.55
3.57395776,-2.012605058,31.42732743,2.611,1377.922,54,0.55
3.572285726,-2.013829046,31.46440177,2.61,1387.282,54,0.55
3.570977374,-2.011507921,31.41690062,2.608,1396.625,54,0.55
3.569222237,-2.012761325,31.46408687,2.606,1405.985,54,0.55
3.567462143,-2.014283433,31.47162652,2.605,1415.36,54,0.55
3.566036735,-2.012598244,31.50869189,2.604,1424.719,54,0.55
3.564350263,-2.01391009,31.61625104,2.602,1434.094,54,0.55
3.562875635,-2.012769586,31.63854944,2.6,1443.407,54,0.55
3.561316387,-2.010533067,31.63736709,2.598,1452.813,54,0.54
3.559524138,-2.014932925,31.72514451,2.596,1462.172,54,0.54
3.55804824,-2.013923858,31.77009401,2.595,1471.563,54,0.54
3.55661833,-2.012226964,31.74214734,2.594,1480.875,54,0.54
3.555038911,-2.014385428,31.79749268,2.592,1490.235,54,0.54
3.553651516,-2.012692956,31.74811274,2.591,1499.657,54,0.54
3.55234358,-2.011994259,31.86583733,2.59,1509,54,0.54
3.55076168,-2.01153002,31.82977211,2.588,1518.375,54,0.54
3.549150352,-2.013569774,31.85412195,2.586,1527.735,54,0.54
3.547788058,-2.014017479,31.85366731,2.586,1537.125,54,0.54
3.54616831,-2.012907952,31.90946513,2.584,1546.532,54,0.53
3.544982664,-2.012453169,31.93344038,2.582,1555.938,54,0.53
3.543455282,-2.010130516,32.00848987,2.58,1565.25,54,0.53
3.542050704,-2.011361269,32.07055422,2.579,1574.641,54,0.53
3.540762347,-2.017554048,32.07566105,2.578,1583.969,54,0.53
3.539235208,-2.010063243,32.0952287,2.576,1593.329,54,0.53
3.537988583,-2.013388516,32.1033025,2.574,1602.719,54,0.53
3.536670963,-2.010438286,32.18144357,2.562,1612.063,54,0.53
3.535228197,-2.012969763,32.18337025,2.561,1621.485,54,0.53
3.534135551,-2.013478628,32.23896582,2.562,1630.844,54,0.52
3.532529226,-2.011222691,32.26084214,2.562,1640.25,54,0.52
3.531318593,-2.013012939,32.23863076,2.562,1649.641,54,0.52
3.530021542,-2.012801896,32.31215971,2.56,1659.016,54,0.52
3.528902809,-2.016495,32.34945712,2.559,1668.454,54,0.52
3.527501316,-2.014202621,32.39777733,2.558,1677.86,54,0.52
3.526356868,-2.014197241,32.33721738,2.556,1687.235,54,0.52
3.524927092,-2.012816136,32.42244856,2.555,1696.61,54,0.52
3.523684472,-2.01590462,32.39665778,2.554,1705.954,54,0.51
3.522319655,-2.012305754,32.42181891,2.553,1715.344,54,0.51
3.521338992,-2.010379659,32.43705683,2.551,1724.672,54,0.51
3.52000079,-2.010734899,32.45780207,2.55,1734.032,54,0.51
3.518798823,-2.011022136,32.49090751,2.549,1743.438,54,0.51
3.517682891,-2.013173257,32.5714208,2.548,1752.782,54,0.51
3.516399434,-2.011972169,32.54626586,2.546,1762.157,54,0.51
3.515360076,-2.015449174,32.5785511,2.545,1771.5,54,0.51
3.514093951,-2.008498987,32.63560198,2.544,1780.907,54,0.5
3.512835861,-2.013991797,32.73628965,2.543,1790.282,54,0.5
3.511858024,-2.011380621,32.71477455,2.542,1799.61,54,0.5
3.510862551,-2.008809198,32.7046013,2.541,1809.016,54,0.5
3.509778656,-2.013114678,32.78442461,2.54,1818.407,54,0.5
3.508655302,-2.01178765,32.8651166,2.538,1827.75,54,0.5
3.507334586,-2.013367782,32.79596963,2.537,1837.094,54,0.5
3.506404281,-2.01074757,32.82032929,2.536,1846.516,54,0.49
3.505286958,-2.013452943,32.87225853,2.536,1855.875,54,0.49
3.504243575,-2.012363586,32.92267802,2.534,1865.25,54,0.49
3.503114778,-2.012310824,32.91192571,2.533,1874.625,54,0.49
3.502035871,-2.011226938,32.95889087,2.532,1883.922,54,0.49
3.500978917,-2.012997882,32.96158396,2.531,1893.313,54,0.49
3.499751341,-2.012858382,32.99090214,2.53,1902.704,54,0.48
3.498801865,-2.013217165,33.05073148,2.53,1912.063,54,0.48
3.497873357,-2.011029641,33.0914759,2.528,1921.407,54,0.48
3.496715814,-2.0111115,33.08672789,2.527,1930.766,54,0.48
3.495709359,-2.012561357,33.11114088,2.526,1940.125,54,0.48
3.494631413,-2.012782917,33.13450277,2.526,1949.485,54,0.48
3.493525044,-2.012874078,33.16503477,2.524,1958.829,54,0.47
3.492400561,-2.013130297,33.18213241,2.524,1968.157,54,0.47
3.491355536,-2.012214657,33.25409873,2.522,1977.5,54,0.47
3.490344942,-2.01204416,33.23620207,2.522,1986.891,54,0.47
3.489465661,-2.011615429,33.33505829,2.52,1996.266,54,0.46
3.488152351,-2.013064443,33.36381704,2.52,2005.657,54,0.46
3.487490415,-2.012527659,33.36798271,2.519,2015.063,54,0.46
3.48632379,-2.011815445,33.35345203,2.518,2024.454,54,0.46
3.485400123,-2.010715232,33.41844378,2.516,2033.813,54,0.45
3.484250522,-2.013035323,33.40257882,2.516,2043.125,54,0.45
3.483137932,-2.011281129,33.45420005,2.514,2052.469,54,0.45
3.482125741,-2.012232513,33.51645135,2.514,2061.829,54,0.44
3.481046234,-2.011245448,33.51846979,2.512,2071.235,54,0.44
3.479807484,-2.015507281,33.64880615,2.511,2080.688,54,0.44
3.479119769,-2.011764379,33.67800862,2.51,2090.047,54,0.43
3.477948894,-2.011498019,33.67847684,2.509,2099.391,54,0.43
3.476920309,-2.012729128,33.65825128,2.508,2108.813,54,0.43
3.475798478,-2.013016615,33.70898536,2.506,2118.141,54,0.42
3.474727863,-2.012521692,33.72769055,2.506,2127.5,54,0.42
3.473707352,-2.013001237,33.71612766,2.504,2136.86,54,0.41
3.47251236,-2.012408076,33.76404396,2.504,2146.204,54,0.41
3.471417824,-2.010470604,33.8024076,2.503,2155.625,54,0.4
3.470486887,-2.01082733,33.82319664,2.502,2164.954,54,0.4
3.469405417,-2.012223532,33.82730259,2.5,2174.391,54,0.39
3.468413816,-2.011975536,33.88079247,2.5,2183.782,54,0.39
3.467020842,-2.015177841,33.91872183,2.498,2193.172,54,0.38
3.465974039,-2.012445576,33.96634941,2.498,2202.594,54,0.37
3.464734528,-2.010952197,33.98548579,2.496,2212.016,54,0.37
3.463755953,-2.011569112,34.08102566,2.495,2221.375,54,0.36
3.462438584,-2.015002717,34.07053714,2.494,2230.766,54,0.35
3.461495624,-2.0144274,34.07685319,2.493,2240.157,54,0.35
3.460185378,-2.011606495,34.11183068,2.492,2249.516,54,0.34
3.459192649,-2.010227435,34.14818811,2.49,2258.875,54,0.33
3.45795702,-2.012906091,34.18507131,2.49,2268.219,54,0.32
3.456693845,-2.010433151,34.23114052,2.488,2277.594,54,0.31
3.45547363,-2.01197914,34.32061876,2.488,2286.969,54,0.3
3.454301852,-2.012442986,34.28195691,2.486,2296.329,54,0.29
3.453101037,-2.012131914,34.30749877,2.485,2305.704,54,0.28
3.451797746,-2.014236795,34.34045398,2.484,2315.047,54,0.27
3.450729113,-2.011270634,34.37896355,2.482,2324.454,54,0.26
3.449269656,-2.0114184,34.39658294,2.481,2333.813,54,0.24
3.448206579,-2.010929963,34.44905407,2.48,2343.157,54,0.23
3.446836068,-2.012604526,34.48210972,2.479,2352.5,54,0.21
3.445440039,-2.012384137,34.49771037,2.478,2361.891,54,0.18
3.444160595,-2.011190692,34.5316086,2.476,2371.266,54,0.15
3.442789277,-2.011044298,34.57124406,2.475,2380.672,54,0.11
3.441555322,-2.011844851,34.61285061,2.474,2390,54,0.32
3.44019396,-2.012427446,34.72111642,2.472,2399.344,54,0.37
3.438759796,-2.012899186,34.75016563,2.471,2408.735,54,0.41
3.437239862,-2.012758211,34.75399567,2.47,2418.094,54,0.43
3.435917548,-2.011770636,34.78716665,2.468,2427.469,54,0.45
3.434589328,-2.010241824,34.8456363,2.467,2436.844,54,0.47
3.432939359,-2.014103962,34.9549077,2.466,2446.204,54,0.49
3.431433302,-2.012127046,34.97261216,2.464,2455.579,54,0.5
3.430017033,-2.011333811,34.94694996,2.462,2464.907,54,0.51
3.428471117,-2.015243739,34.98144129,2.461,2474.329,54,0.52
3.42689646,-2.012586828,34.99068103,2.46,2483.625,54,0.53
3.425229884,-2.013143401,35.02799576,2.458,2492.954,54,0.54
3.42359725,-2.014859961,34.99879037,2.456,2502.313,54,0.54
3.422054702,-2.014068262,35.12459953,2.455,2511.657,54,0.55
3.420441791,-2.015433471,35.13252831,2.453,2521,54,0.56
3.418694699,-2.01292032,35.20791963,2.451,2530.36,54,0.56
3.416935189,-2.013163827,35.30075926,2.45,2539.719,54,0.57
3.415358373,-2.013317423,35.34096649,2.448,2549.079,54,0.57
3.413306592,-2.014006616,35.30255209,2.446,2558.454,54,0.58
3.411458511,-2.012899206,35.28350586,2.444,2567.844,54,0.58
3.409641369,-2.01126448,35.39852848,2.442,2577.204,54,0.59
3.407659769,-2.012105705,35.52111243,2.44,2586.547,54,0.59
3.405439239,-2.011713197,35.60001336,2.438,2595.922,54,0.59
3.403574923,-2.013501407,35.55971275,2.436,2605.25,54,0.6
3.401412664,-2.008245476,35.64201296,2.434,2614.688,54,0.6
3.399497591,-2.013209922,35.64198538,2.432,2624,54,0.6
3.397324094,-2.010267359,35.59934889,2.43,2633.422,54,0.61
3.394917201,-2.013773957,35.61403968,2.428,2642.782,54,0.61
3.392675778,-2.015580518,35.62356808,2.426,2652.141,54,0.61
3.390319123,-2.009976009,35.76915745,2.423,2661.5,54,0.61
3.387419004,-2.012367494,35.75830902,2.42,2670.86,54,0.62
3.385113806,-2.011000329,35.83324143,2.418,2680.25,54,0.62
3.382322101,-2.00927199,35.84823011,2.416,2689.61,54,0.62
3.379455855,-2.011349837,35.86633649,2.413,2698.985,54,0.62
3.376565183,-2.009884552,35.98547882,2.41,2708.329,54,0.62
3.373402875,-2.011910896,35.99673646,2.406,2717.657,54,0.63
3.370214483,-2.012517463,35.9846099,2.404,2727.047,54,0.63
3.366853686,-2.01552806,36.05151875,2.4,2736.438,54,0.63
3.363115445,-2.011885902,36.06485381,2.396,2745.829,54,0.63
3.359599186,-2.011651792,36.14486982,2.393,2755.188,54,0.63
3.355533139,-2.013323892,36.16389221,2.39,2764.563,54,0.64
3.351255621,-2.012269558,36.22494058,2.386,2773.922,54,0.64
3.346909308,-2.011820432,36.40447318,2.381,2783.266,54,0.64
3.342082899,-2.011571147,36.43997136,2.376,2792.625,54,0.64
3.337014355,-2.011144862,36.37593323,2.372,2802,54,0.64
3.33184754,-2.012450232,36.44810002,2.366,2811.407,54,
3.325976722,-2.011490175,36.52242628,2.361,2820.719,54,
3.319941196,-2.011693484,36.56567225,2.356,2830.079,54,
3.313493367,-2.011925627,36.58575345,2.349,2839.516,54,
3.306684757,-2.012277669,36.60472353,2.342,2848.891,54,
3.29951498,-2.011701663,36.65402775,2.335,2858.25,54,
3.291556671,-2.013407295,36.71900071,2.328,2867.61,54,
3.283216912,-2.014948345,36.72109358,2.32,2876.969,54,
3.274444374,-2.013294848,36.94905193,2.312,2886.329,54,
3.26509093,-2.012212124,36.89422851,2.303,2895.704,54,
3.255139094,-2.011494655,36.9482916,2.293,2905.094,54,
3.244541459,-2.012695044,37.08868349,2.283,2914.422,54,
3.23307144,-2.011925538,37.05105306,2.272,2923.829,54,
3.220858534,-2.01122192,37.12277688,2.26,2933.172,54,
3.208081778,-2.012317554,37.2420548,2.248,2942.532,54,
3.194095283,-2.012159798,37.31202055,2.235,2951.875,54,
3.179243282,-2.011790321,37.46168807,2.221,2961.297,54,
3.163008349,-2.011947638,37.39582932,2.205,2970.625,54,
3.146236725,-2.012214684,37.42230252,2.189,2979.969,54,
3.127597571,-2.01279439,37.59563229,2.171,2989.36,54,
3.107721749,-2.011963559,37.60761612,2.152,2998.735,54,
3.086026411,-2.012938579,37.78123102,2.131,3008.125,54,
3.062584025,-2.012636303,37.95249535,2.109,3017.485,54,
3.036811501,-2.012761878,37.91152176,2.085,3026.875,54,
3.007931689,-2.012842171,38.04549404,2.058,3036.282,54,
2.975833297,-2.009730676,38.10600116,2.029,3045.657,54,
2.938135346,-2.012048781,38.22754272,1.994,3055.157,54,
2.894020073,-2.014636147,38.24992118,1.954,3064.688,54,
2.84330376,-2.011040749,38.44995671,1.908,3074.266,54,
2.785079561,-2.008505527,38.51166018,1.856,3083.704,54,
2.71491825,-2.013154563,38.6311577,1.794,3093.25,54,
2.628769547,-2.012684598,38.78645819,1.719,3102.782,54,
2.995310913,-0.00323519,38.96492707,0,3112.469,54,
3.074636062,-0.0038266,38.882974,0,3122.157,54,
3.131210369,3.36E-05,38.81153043,0,3131.797,54,
3.175667938,-0.00196929,38.67729682,0,3141.438,54,
3.210240629,-0.002414226,38.55075622,0,3151.11,54,
3.238291339,-0.000437898,38.54723446,0,3160.75,54,
3.261977232,0.000475404,38.30908687,0,3170.391,54,
3.28258907,5.64E-05,38.17633804,0,3179.985,54,
3.300448231,-0.001920667,37.97298713,0,3189.641,54,
3.316409637,-0.000939732,37.85865678,0,3199.329,54,
3.330667075,0.002141441,37.71134644,0,3208.969,54,
3.343530918,0.001665808,37.56435321,0,3218.579,54,
3.355443659,0.000832823,37.34365556,0,3228.219,54,
3.36641612,-0.004408081,37.21798457,0,3237.985,54,
3.376434466,-0.00602676,37.08624571,0,3247.782,54,
3.38577286,0.000499507,36.88044924,0,3257.594,54,
4.198342206,-0.002335017,23.97156561,0,0,55,0.99
4.197870844,-0.001720133,23.97912186,4.213,9.39,55,0.99
4.005164907,-2.010558719,23.99686847,3.019,19.531,55,0.86
3.989356415,-2.012222201,24.05837223,2.998,28.859,55,0.85
3.977424278,-2.013129682,24.14478252,2.992,38.218,55,0.84
3.967000035,-2.011554621,24.22035617,2.984,47.578,55,0.83
3.958103601,-2.010308262,24.32804848,2.974,56.937,55,0.83
3.949952497,-2.011547773,24.41594734,2.959,66.281,55,0.82
3.942501394,-2.012470709,24.51607316,2.949,75.609,55,0.81
3.935679341,-2.014004296,24.62241977,2.941,85.015,55,0.81
3.929665358,-2.012473669,24.73174972,2.937,94.406,55,0.8
3.923813895,-2.012038764,24.82443015,2.933,103.734,55,0.8
3.918248127,-2.0130406,24.92713341,2.929,113.031,55,0.79
3.91296253,-2.014060428,25.02991612,2.925,122.39,55,0.79
3.908192649,-2.0125528,25.14082627,2.922,131.734,55,0.79
3.903423277,-2.010168182,25.23081165,2.918,141.109,55,0.78
3.898802716,-2.013432817,25.32917813,2.913,150.515,55,0.78
3.894506019,-2.015029177,25.43600227,2.909,159.89,55,0.78
3.889979374,-2.011557399,25.54423125,2.905,169.234,55,0.77
3.886250257,-2.013578733,25.63198325,2.902,178.562,55,0.77
3.882079572,-2.012925279,25.74156161,2.899,187.922,55,0.77
3.878267577,-2.011852843,25.840917,2.896,197.265,55,0.77
3.874672715,-2.012136361,25.94495006,2.893,206.625,55,0.76
3.870961168,-2.012342661,26.03768807,2.89,215.984,55,0.76
3.867573664,-2.009872452,26.1418524,2.887,225.328,55,0.76
3.863993379,-2.014959526,26.22457798,2.884,234.672,55,0.76
3.860624232,-2.013134509,26.32146179,2.881,244.109,55,0.76
3.857405375,-2.015073634,26.42251687,2.878,253.484,55,0.75
3.854211035,-2.014512997,26.51618551,2.874,262.875,55,0.75
3.850987642,-2.013467077,26.63007926,2.871,272.218,55,0.75
3.848149273,-2.013405244,26.70247368,2.868,281.578,55,0.75
3.8450273,-2.01298079,26.79415493,2.865,290.937,55,0.75
3.84227272,-2.013274936,26.87667838,2.862,300.297,55,0.74
3.839543792,-2.013089256,26.97694965,2.86,309.672,55,0.74
3.836521566,-2.011225382,27.08129667,2.858,319.047,55,0.74
3.834046295,-2.012145692,27.17318155,2.855,328.422,55,0.74
3.831185852,-2.008956488,27.26530226,2.852,337.812,55,0.73
3.828444489,-2.012487765,27.33277385,2.849,347.172,55,0.73
3.825841095,-2.013178896,27.39468029,2.847,356.531,55,0.73
3.823064204,-2.010133757,27.50047059,2.844,365.875,55,0.73
3.820545697,-2.013697306,27.5977881,2.841,375.234,55,0.72
3.817661702,-2.012404383,27.68066548,2.838,384.593,55,0.72
3.814961271,-2.012961507,27.78121894,2.835,394,55,0.72
3.812316486,-2.013479131,27.84836263,2.832,403.359,55,0.72
3.8094913,-2.01268798,27.93801789,2.829,412.765,55,0.72
3.806587665,-2.012245513,27.99938157,2.827,422.125,55,0.71
3.803678054,-2.014275077,28.08669197,2.825,431.453,55,0.71
3.800903459,-2.013012722,28.19813968,2.822,440.828,55,0.71
3.797985431,-2.012655447,28.26288325,2.819,450.172,55,0.71
3.794938284,-2.010780509,28.34567797,2.817,459.531,55,0.7
3.791691753,-2.012168842,28.45654332,2.814,468.922,55,0.7
3.789025119,-2.008820281,28.52318474,2.811,478.281,55,0.7
3.785853126,-2.011505456,28.59929687,2.809,487.687,55,0.7
3.782671604,-2.011652383,28.69351647,2.805,497.062,55,0.69
3.779357202,-2.010072203,28.78565776,2.803,506.468,55,0.69
3.776335577,-2.012627099,28.83677638,2.799,515.875,55,0.69
